Kontonr;Bogført dato;Navn;Leverandørnr;Posteringstekst;Nettobeløb;Beløb;Afdelingsnr;Bilagsidentifikation;Regnskabsår;Udbetalt dato;Kassenr;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;LEVERPOSTEJ GROV BAS, Hørkram Foods;78,94;98,68;34010;2510201760989053396;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;OKSEBRYST KOGT SLICE, Hørkram Foods;238,16;297,70;34010;2510201760989053396;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;PISKEFLØDE 38%      , Hørkram Foods;572,55;715,69;34010;2510201760989053396;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;PROTEINDRIK 25G CHOK, Hørkram Foods;43,10;53,88;34010;2510201760989053396;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;PROTEINDRIK 25G JORD, Hørkram Foods;43,06;53,83;34010;2510201760989053396;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;PROTEINDRIK 25G VANI, Hørkram Foods;43,06;53,83;34010;2510201760989053396;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;ROASTBEEF I SKIVER  , Hørkram Foods;115,26;144,08;34010;2510201760989053396;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;ROULADE M/MARCIPANSM, Hørkram Foods;337,40;421,75;34010;2510201760989053396;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;RØDBEDER I TERN SAMS, Hørkram Foods;187,80;234,75;34010;2510201760989053396;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;SAFT RØD PREMIUM BIB, Hørkram Foods;2.227,68;2.784,60;34010;2510201760989053396;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;SALTKØD OKSE I SKIVE, Hørkram Foods;65,65;82,06;34010;2510201760989053396;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;SKINKE FIRK KOGT RØG, Hørkram Foods;52,80;66,00;34010;2510201760989053396;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;STEGT KYLLINGEBRYST , Hørkram Foods;54,71;68,39;34010;2510201760989053396;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;TUNSALAT K-SALAT    , Hørkram Foods;148,25;185,31;34010;2510201760989053396;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;VANILJE BUDDING U/S , Hørkram Foods;474,12;592,65;34010;2510201760989053396;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;ÆG SKRAB KOGT PIL ST, Hørkram Foods;421,68;527,10;34010;2510201760989053396;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;ÆGGESALAT SANDWICH K, Hørkram Foods;52,98;66,23;34010;2510201760989053396;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;ØKO A38 NATUREL 3,5%, Hørkram Foods;27,60;34,50;34010;2510201760989053396;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;ØKO LETMÆLK 1,5% BIB, Hørkram Foods;431,88;539,85;34010;2510201760989053396;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;ØKO RØRÆG/ÆGGESTAND , Hørkram Foods;36,10;45,13;34010;2510201760989053396;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;ØKO SØDMÆLK 3,5% ARL, Hørkram Foods;99,80;124,75;34010;2510201760989053396;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;Salat iceberg snitte, Hørkram Foods;32,19;40,24;34010;2510201760989053396;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;Salatmix Gemüse  ter, Hørkram Foods;109,18;136,48;34010;2510201760989053396;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;Afrunding;-0,04;-0,05;34010;2510201760989053396;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;AGURKER TERN 10MM   , Hørkram Foods;79,74;99,67;34010;2510211761072739768;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;AGURKER U/FILM KL1 E, Hørkram Foods;25,52;31,90;34010;2510211761072739768;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;COCA COLA           , Hørkram Foods;149,70;187,12;34010;2510211761072739768;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;DF KALKUN BRYST RÅ U, Hørkram Foods;3.633,60;4.542,00;34010;2510211761072739768;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;DF MSC FISKEFRIKADEL, Hørkram Foods;119,46;149,33;34010;2510211761072739768;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;DF MSC TORSKEFILET 7, Hørkram Foods;3.291,06;4.113,83;34010;2510211761072739768;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;DILD KL1 IT/DE      , Hørkram Foods;24,75;30,94;34010;2510211761072739768;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;DK HJERTER UNGKVÆG S, Hørkram Foods;3.338,00;4.172,50;34010;2510211761072739768;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;EU TERN TYKKAM KALV , Hørkram Foods;5.302,69;6.628,36;34010;2510211761072739768;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;FORLOREN HARE GRIS R, Hørkram Foods;4.187,47;5.234,34;34010;2510211761072739768;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;GULERODS RUGBRØD DET, Hørkram Foods;87,96;109,95;34010;2510211761072739768;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;ICEBERG GROFTSNITTET, Hørkram Foods;232,83;291,04;34010;2510211761072739768;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;KARSE HOTEL KL1 DK  , Hørkram Foods;37,10;46,38;34010;2510211761072739768;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;KART.25-40MM KOGT M/, Hørkram Foods;1.790,80;2.238,50;34010;2510211761072739768;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;KART.T/MOS KOGT U/SA, Hørkram Foods;349,12;436,40;34010;2510211761072739768;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;Pant A 34,00Kr. per , Hørkram Foods;34,00;42,50;34010;2510211761072739768;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;PEBERFRUGT ORANGE 80, Hørkram Foods;12,30;15,38;34010;2510211761072739768;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;PEBERFRUGT RØD 80/10, Hørkram Foods;7,52;9,40;34010;2510211761072739768;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;PERSILLE KRUS KL1 IT, Hørkram Foods;8,64;10,80;34010;2510211761072739768;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;REJESALAT K-SALAT   , Hørkram Foods;107,63;134,54;34010;2510211761072739768;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;REMOULADE           , Hørkram Foods;68,99;86,24;34010;2510211761072739768;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;SALAT LOLLO ROSSO KL, Hørkram Foods;14,84;18,55;34010;2510211761072739768;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;TOMATER TERN 10MM   , Hørkram Foods;104,10;130,13;34010;2510211761072739768;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;ÆGGESALAT SANDWICH K, Hørkram Foods;52,98;66,23;34010;2510211761072739768;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;ØKO PEBERFRUGT GUL K, Hørkram Foods;9,98;12,48;34010;2510211761072739768;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;ØKO RØRÆG/ÆGGESTAND , Hørkram Foods;72,20;90,25;34010;2510211761072739768;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;ØKO SØDMÆLK 3,5% BIB, Hørkram Foods;602,90;753,63;34010;2510211761072739768;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;ØKO TOMATER CHERRY K, Hørkram Foods;30,64;38,30;34010;2510211761072739768;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;Peberfrugt mix i ter, Hørkram Foods;748,22;935,28;34010;2510211761072739768;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;Afrunding;-0,03;-0,04;34010;2510211761072739768;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;AGURKER U/FILM KL1 E, Hørkram Foods;38,28;47,85;34010;2510221761159141278;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;ANDE BOUILLON PASTA , Hørkram Foods;2.545,60;3.182,00;34010;2510221761159141278;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;APPELSINER STORE KL1, Hørkram Foods;19,71;24,64;34010;2510221761159141278;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;BØNNER HVIDE BAKED I, Hørkram Foods;370,32;462,90;34010;2510221761159141278;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;CHAMPIGNONSUPPE PAST, Hørkram Foods;1.016,61;1.270,76;34010;2510221761159141278;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;CHILI CON CARNE MIX , Hørkram Foods;164,02;205,03;34010;2510221761159141278;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;DF CITRONFROMAGE    , Hørkram Foods;1.276,32;1.595,40;34010;2510221761159141278;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;DF GRØNTSAGSSYMFONI , Hørkram Foods;616,96;771,20;34010;2510221761159141278;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;DF GULERODSBRØD     , Hørkram Foods;127,13;158,91;34010;2510221761159141278;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;DF JORDBÆR          , Hørkram Foods;413,20;516,50;34010;2510221761159141278;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;DF JORDSKOKKEPURÉ   , Hørkram Foods;3.098,81;3.873,51;34010;2510221761159141278;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;DF KØDBOLLER 3G BASE, Hørkram Foods;588,25;735,31;34010;2510221761159141278;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;DF LØG TERN         , Hørkram Foods;93,36;116,70;34010;2510221761159141278;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;DF MAJS LØSE        , Hørkram Foods;126,64;158,30;34010;2510221761159141278;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;DF MSC REJER GRØNLAN, Hørkram Foods;557,13;696,41;34010;2510221761159141278;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;DF PEBER RØD TERN   , Hørkram Foods;60,88;76,10;34010;2510221761159141278;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;DF PEBERFRUGT GRØN T, Hørkram Foods;62,10;77,63;34010;2510221761159141278;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;DF PERSILLE         , Hørkram Foods;119,20;149,00;34010;2510221761159141278;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;DF POM SAUTEES/KARTO, Hørkram Foods;1.846,00;2.307,50;34010;2510221761159141278;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;DF RABARBER         , Hørkram Foods;105,44;131,80;34010;2510221761159141278;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;DF SOMMERGRØNTSAGER , Hørkram Foods;1.868,68;2.335,85;34010;2510221761159141278;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;DF ÆBLER TERN 10X10 , Hørkram Foods;300,08;375,10;34010;2510221761159141278;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;DF ÆBLESKIVER PANDES, Hørkram Foods;830,50;1.038,13;34010;2510221761159141278;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;EDDIKE HEIDELBERG   , Hørkram Foods;72,21;90,26;34010;2510221761159141278;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;FISKEBOUILLON GRANUL, Hørkram Foods;220,88;276,10;34010;2510221761159141278;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;GROFT SALT MED JOD  , Hørkram Foods;189,48;236,85;34010;2510221761159141278;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;GRØNTSAGSB VEGANS KN, Hørkram Foods;2.539,38;3.174,23;34010;2510221761159141278;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;HASSELNØDDE FLAGER 1, Hørkram Foods;75,13;93,91;34010;2510221761159141278;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;HOLLANDAISESAUCE PAS, Hørkram Foods;988,56;1.235,70;34010;2510221761159141278;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;HUMMERFOND KONCENTRE, Hørkram Foods;292,60;365,75;34010;2510221761159141278;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;HUMMERSUPPE PASTA OS, Hørkram Foods;1.334,01;1.667,51;34010;2510221761159141278;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;HVEDEMEL BASE CULINA, Hørkram Foods;271,68;339,60;34010;2510221761159141278;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;HYLDEBÆR SAFT SUR SU, Hørkram Foods;62,25;77,81;34010;2510221761159141278;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;HYLDEBÆRSAFT 1+4    , Hørkram Foods;826,66;1.033,33;34010;2510221761159141278;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;JORDBÆRMARMELADE    , Hørkram Foods;939,15;1.173,94;34010;2510221761159141278;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;JÆVNER OSCAR        , Hørkram Foods;1.626,15;2.032,69;34010;2510221761159141278;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;KALVEBOUILLON GRANUL, Hørkram Foods;2.112,00;2.640,00;34010;2510221761159141278;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;KALVEFOND TOUCH OF T, Hørkram Foods;4.390,38;5.487,98;34010;2510221761159141278;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;KARRY SUPPE PASTA OS, Hørkram Foods;1.325,52;1.656,90;34010;2510221761159141278;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;KARTOFFELMOS FLAGER , Hørkram Foods;1.471,12;1.838,90;34010;2510221761159141278;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;KULØR               , Hørkram Foods;139,62;174,53;34010;2510221761159141278;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;LANGKORNEDE RIS PARB, Hørkram Foods;594,60;743,25;34010;2510221761159141278;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;LAURBÆRBLADE BASE CU, Hørkram Foods;240,02;300,03;34010;2510221761159141278;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;MAYONNAISE BASE CULI, Hørkram Foods;98,25;122,81;34010;2510221761159141278;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;PEBERFRUGT ORANGE 80, Hørkram Foods;12,30;15,38;34010;2510221761159141278;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;PEBERFRUGT RØD 80/10, Hørkram Foods;7,52;9,40;34010;2510221761159141278;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;PEBERFRUGT SNACK RØD, Hørkram Foods;23,00;28,75;34010;2510221761159141278;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;PEBERROD REVET      , Hørkram Foods;204,72;255,90;34010;2510221761159141278;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;PESTO GENOVESE GRØN , Hørkram Foods;94,40;118,00;34010;2510221761159141278;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;PISKEFLØDE 38%      , Hørkram Foods;381,70;477,13;34010;2510221761159141278;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;PÅLÆGSCHOKOLADE MÆLK, Hørkram Foods;73,48;91,85;34010;2510221761159141278;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;RIBSGELE            , Hørkram Foods;158,55;198,19;34010;2510221761159141278;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;RISTEDE LØG BASE CUL, Hørkram Foods;10,37;12,96;34010;2510221761159141278;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;RØDGRØD             , Hørkram Foods;183,06;228,83;34010;2510221761159141278;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;SAFT RØD PREMIUM BIB, Hørkram Foods;1.670,76;2.088,45;34010;2510221761159141278;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;SMØRREBRØDSFAD 43 X , Hørkram Foods;1.046,24;1.307,80;34010;2510221761159141278;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;STEGE/BAGEMARGARINE , Hørkram Foods;1.141,00;1.426,25;34010;2510221761159141278;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;SUKKER              , Hørkram Foods;307,20;384,00;34010;2510221761159141278;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;TOMATER 57/67 KL1 NL, Hørkram Foods;10,64;13,30;34010;2510221761159141278;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;TOMATSUPPE PASTA OSC, Hørkram Foods;681,88;852,35;34010;2510221761159141278;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;TYTTEBÆRSYLTETØJ    , Hørkram Foods;71,98;89,98;34010;2510221761159141278;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;ÆBLEGRØD UDEN KONSER, Hørkram Foods;512,40;640,50;34010;2510221761159141278;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;ØKO KIDNEY BØNNER RØ, Hørkram Foods;346,88;433,60;34010;2510221761159141278;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;ØKO KYLLINGEFOND KON, Hørkram Foods;472,48;590,60;34010;2510221761159141278;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;ØKO PEBERFRUGT GUL K, Hørkram Foods;9,98;12,48;34010;2510221761159141278;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;Peberfrugt mix i ter, Hørkram Foods;136,04;170,05;34010;2510221761159141278;2025;04-12-2025;111;;;;;
527-32-022-01;03-12-2025;HØRKRAM FOODSERVICE A/S;85500716;Afrunding;-0,04;-0,05;34010;2510221761159141278;2025;04-12-2025;111;;;;;
527-32-022-01;02-12-2025;HØRKRAM FOODSERVICE A/S;85500716;Majsstivelse, 10 kg, Hørkram Foods;-2.698,74;-3.373,43;34010;2511041762286039326;2025;03-12-2025;111;;;;;
527-32-022-01;02-12-2025;HØRKRAM FOODSERVICE A/S;85500716;Skinke i skiver, kog, Hørkram Foods;-52,02;-65,03;34010;2510041759603892850;2025;03-12-2025;111;;;;;
527-32-022-01;02-12-2025;HØRKRAM FOODSERVICE A/S;85500716;DRUER GRØNNE STENFRI, Hørkram Foods;14,70;18,38;34010;2510161760640760064;2025;03-12-2025;111;;;;;
527-32-022-01;02-12-2025;HØRKRAM FOODSERVICE A/S;85500716;GULERODS RUGBRØD DET, Hørkram Foods;87,96;109,95;34010;2510161760640760064;2025;03-12-2025;111;;;;;
527-32-022-01;02-12-2025;HØRKRAM FOODSERVICE A/S;85500716;GULERØDDER KL1 DK   , Hørkram Foods;6,06;7,58;34010;2510161760640760064;2025;03-12-2025;111;;;;;
527-32-022-01;02-12-2025;HØRKRAM FOODSERVICE A/S;85500716;KAFFEFLØDE 10% UHT  , Hørkram Foods;113,82;142,28;34010;2510161760640760064;2025;03-12-2025;111;;;;;
527-32-022-01;02-12-2025;HØRKRAM FOODSERVICE A/S;85500716;KARSE HOTEL KL1 DK  , Hørkram Foods;37,10;46,38;34010;2510161760640760064;2025;03-12-2025;111;;;;;
527-32-022-01;02-12-2025;HØRKRAM FOODSERVICE A/S;85500716;KART.25-40MM KOGT M/, Hørkram Foods;716,32;895,40;34010;2510161760640760064;2025;03-12-2025;111;;;;;
527-32-022-01;02-12-2025;HØRKRAM FOODSERVICE A/S;85500716;KART.T/MOS KOGT U/SA, Hørkram Foods;1.047,36;1.309,20;34010;2510161760640760064;2025;03-12-2025;111;;;;;
527-32-022-01;02-12-2025;HØRKRAM FOODSERVICE A/S;85500716;KÆRNEMÆLK 0,3%      , Hørkram Foods;20,34;25,43;34010;2510161760640760064;2025;03-12-2025;111;;;;;
527-32-022-01;02-12-2025;HØRKRAM FOODSERVICE A/S;85500716;MELON GALIA KL1 BR S, Hørkram Foods;11,88;14,85;34010;2510161760640760064;2025;03-12-2025;111;;;;;
527-32-022-01;02-12-2025;HØRKRAM FOODSERVICE A/S;85500716;MELON HONNING KL1 BR, Hørkram Foods;14,07;17,59;34010;2510161760640760064;2025;03-12-2025;111;;;;;
527-32-022-01;02-12-2025;HØRKRAM FOODSERVICE A/S;85500716;MINIMÆLK LAKTOSEFRI , Hørkram Foods;21,48;26,85;34010;2510161760640760064;2025;03-12-2025;111;;;;;
527-32-022-01;02-12-2025;HØRKRAM FOODSERVICE A/S;85500716;PISKEFLØDE 36% KLØVE, Hørkram Foods;612,10;765,13;34010;2510161760640760064;2025;03-12-2025;111;;;;;
527-32-022-01;02-12-2025;HØRKRAM FOODSERVICE A/S;85500716;PISKEFLØDE 38%      , Hørkram Foods;305,36;381,70;34010;2510161760640760064;2025;03-12-2025;111;;;;;
527-32-022-01;02-12-2025;HØRKRAM FOODSERVICE A/S;85500716;PROTEINDRIK 25G CHOK, Hørkram Foods;43,10;53,88;34010;2510161760640760064;2025;03-12-2025;111;;;;;
527-32-022-01;02-12-2025;HØRKRAM FOODSERVICE A/S;85500716;PROTEINDRIK 25G JORD, Hørkram Foods;43,06;53,83;34010;2510161760640760064;2025;03-12-2025;111;;;;;
